index,type_l,ville,arr,n_pieces,n_chambres,surface_m2,prix,prix_m2
3703,appartement,Marseille,10,1.0,0.0,32.0,94000.0,2937.0
3704,appartement,Marseille,7,5.0,3.0,135.0,1860000.0,13777.0
3706,appartement,Marseille,13,2.0,1.0,47.0,199000.0,4234.0
3707,appartement,Marseille,9,3.0,2.0,69.62,220000.0,3160.0
3708,appartement,Marseille,9,3.0,2.0,69.0,268000.0,3884.0
3709,appartement,Marseille,4,1.0,0.0,19.0,147540.0,7765.0
3710,appartement,Marseille,10,3.0,2.0,59.0,198000.0,3355.0
3711,appartement,Marseille,13,3.0,2.0,70.0,239000.0,3414.0
3712,appartement,Marseille,9,5.0,3.0,75.0,185000.0,2466.0
3713,appartement,Marseille,8,3.0,2.0,68.0,369000.0,5426.0
3714,appartement,Marseille,4,1.0,0.0,21.0,156780.0,7465.0
3715,appartement,Marseille,2,1.0,0.0,25.0,117000.0,4680.0
3716,appartement,Marseille,1,5.0,3.0,125.0,463000.0,3704.0
3717,appartement,Marseille,6,2.0,1.0,36.0,190000.0,5277.0
3719,appartement,Marseille,4,1.0,0.0,17.0,131700.0,7747.0
3720,appartement,Marseille,9,2.0,1.0,40.0,178000.0,4450.0
3721,appartement,Marseille,10,2.0,1.0,40.0,170700.0,4267.0
3722,appartement,Marseille,13,5.0,4.0,97.0,168175.0,1733.0
3723,appartement,Marseille,5,3.0,2.0,71.0,390000.0,5492.0
3724,appartement,Marseille,13,4.0,3.0,78.57,312000.0,3970.0
3726,appartement,Marseille,10,4.0,3.0,84.0,187000.0,2226.0
3727,appartement,Marseille,6,2.0,0.0,37.0,158470.0,4282.0
3728,appartement,Marseille,2,3.0,2.0,60.02,350000.0,5831.0
3731,appartement,Marseille,15,4.0,3.0,64.0,79000.0,1234.0
3732,appartement,Marseille,2,4.0,2.0,103.0,850000.0,8252.0
3733,appartement,Marseille,8,2.0,1.0,40.0,229000.0,5725.0
3735,appartement,Marseille,4,1.0,0.0,19.0,142860.0,7518.0
3736,appartement,Marseille,8,2.0,1.0,44.65,350000.0,7838.0
3738,appartement,Marseille,8,5.0,2.0,164.0,1620000.0,9878.0
3741,appartement,Marseille,5,2.0,1.0,53.0,153000.0,2886.0
3742,appartement,Marseille,14,3.0,2.0,62.0,130000.0,2096.0
3745,appartement,Marseille,10,4.0,3.0,69.0,170000.0,2463.0
3746,appartement,Marseille,11,1.0,0.0,26.0,140000.0,5384.0
3747,appartement,Marseille,1,3.0,2.0,70.0,245000.0,3500.0
3748,appartement,Marseille,13,3.0,0.0,61.0,314669.0,5158.0
3750,appartement,Marseille,6,2.0,1.0,48.97,272000.0,5554.0
3751,appartement,Marseille,3,0.0,3.0,92.89,199000.0,2142.0
3753,appartement,Marseille,3,3.0,2.0,74.62,79000.0,1058.0
3755,appartement,Marseille,14,3.0,2.0,62.2,253000.0,4067.0
3756,appartement,Marseille,8,4.0,0.0,123.0,962000.0,7821.0
3757,appartement,Marseille,4,1.0,0.0,17.0,131820.0,7754.0
3758,appartement,Marseille,9,2.0,1.0,38.0,270000.0,7105.0
3759,appartement,Marseille,4,2.0,1.0,41.0,259000.0,6317.0
3760,appartement,Marseille,8,2.0,1.0,45.0,395000.0,8777.0
3762,appartement,Marseille,4,1.0,0.0,17.0,133620.0,7860.0
3766,appartement,Marseille,13,3.0,0.0,61.0,306511.0,5024.0
3767,appartement,Marseille,12,3.0,2.0,57.0,298000.0,5228.0
3768,appartement,Marseille,12,2.0,1.0,43.0,269000.0,6255.0
3769,appartement,Marseille,9,3.0,2.0,61.0,329000.0,5393.0
3770,appartement,Marseille,8,4.0,0.0,132.0,1042000.0,7893.0
3771,appartement,Marseille,4,1.0,0.0,17.0,133380.0,7845.0
3773,appartement,Marseille,2,2.0,1.0,48.0,209000.0,4354.0
3774,appartement,Marseille,6,2.0,1.0,90.0,410000.0,4555.0
3775,appartement,Marseille,4,1.0,0.0,17.0,133260.0,7838.0
3776,appartement,Marseille,8,4.0,3.0,167.0,1090000.0,6526.0
3777,appartement,Marseille,13,6.0,5.0,224.0,441000.0,1968.0
3779,appartement,Marseille,6,3.0,2.0,75.0,353000.0,4706.0
3780,appartement,Marseille,3,3.0,2.0,64.0,99000.0,1546.0
3781,appartement,Marseille,7,2.0,1.0,43.0,230000.0,5348.0
3782,appartement,Marseille,5,4.0,3.0,75.0,246000.0,3280.0
3783,appartement,Marseille,4,4.0,3.0,65.0,219000.0,3369.0
3785,appartement,Marseille,5,1.0,0.0,18.4,114667.0,6231.0
3786,appartement,Marseille,8,2.0,1.0,48.0,227000.0,4729.0
3787,appartement,Marseille,3,1.0,0.0,22.0,92000.0,4181.0
3788,appartement,Marseille,11,4.0,3.0,72.83,344000.0,4723.0
3789,appartement,Marseille,8,3.0,2.0,73.1,340000.0,4651.0
3790,appartement,Marseille,5,1.0,0.0,18.15,113167.0,6235.0
3791,appartement,Marseille,13,4.0,3.0,88.0,401800.0,4565.0
3793,appartement,Marseille,5,2.0,1.0,33.0,225000.0,6818.0
3794,appartement,Marseille,7,2.0,1.0,50.0,300000.0,6000.0
3795,appartement,Marseille,5,1.0,0.0,25.0,152767.0,6110.0
3796,appartement,Marseille,11,4.0,3.0,73.16,342000.0,4674.0
3797,appartement,Marseille,5,2.0,1.0,34.0,159000.0,4676.0
3798,appartement,Marseille,10,2.0,1.0,43.19,217000.0,5024.0
3799,appartement,Marseille,8,3.0,2.0,57.0,229000.0,4017.0
3800,appartement,Marseille,5,1.0,0.0,18.4,114667.0,6231.0
3801,appartement,Marseille,10,3.0,2.0,75.0,250000.0,3333.0
3804,appartement,Marseille,5,3.0,2.0,61.0,285000.0,4672.0
3805,appartement,Marseille,5,1.0,0.0,21.6,130367.0,6035.0
3806,appartement,Marseille,2,1.0,0.0,25.0,117000.0,4680.0
3807,appartement,Marseille,1,3.0,2.0,60.0,245000.0,4083.0
3808,appartement,Marseille,7,4.0,3.0,99.0,695000.0,7020.0
3809,appartement,Marseille,9,3.0,0.0,68.0,208500.0,3066.0
3810,appartement,Marseille,9,3.0,2.0,50.0,129000.0,2580.0
3811,appartement,Marseille,7,2.0,1.0,43.85,210000.0,4789.0
3812,appartement,Marseille,9,1.0,0.0,18.47,105000.0,5684.0
3813,appartement,Marseille,13,3.0,2.0,66.44,230342.0,3466.0
3814,appartement,Marseille,5,1.0,0.0,18.15,113167.0,6235.0
3815,appartement,Marseille,9,3.0,2.0,66.0,399000.0,6045.0
3816,appartement,Marseille,7,2.0,1.0,57.0,329000.0,5771.0
3817,appartement,Marseille,7,3.0,2.0,38.0,185000.0,4868.0
3818,appartement,Marseille,13,4.0,3.0,77.49,286218.0,3693.0
3819,appartement,Marseille,5,1.0,0.0,28.3,163267.0,5769.0
3820,appartement,Marseille,10,2.0,1.0,44.0,99000.0,2250.0
3821,appartement,Marseille,12,3.0,2.0,61.0,219000.0,3590.0
3822,appartement,Marseille,2,3.0,2.0,87.0,550000.0,6321.0
3823,appartement,Marseille,13,3.0,2.0,66.91,207445.0,3100.0
3824,appartement,Marseille,5,1.0,0.0,18.45,114967.0,6231.0
3825,appartement,Marseille,5,5.0,3.0,170.0,558000.0,3282.0
3826,appartement,Marseille,4,1.0,1.0,24.0,85000.0,3541.0
3828,appartement,Marseille,5,1.0,0.0,22.15,131767.0,5948.0
3830,appartement,Marseille,13,3.0,2.0,55.0,152000.0,2763.0
3831,appartement,Marseille,4,2.0,1.0,46.72,148000.0,3167.0
3832,appartement,Marseille,5,1.0,0.0,17.95,111867.0,6232.0
3833,appartement,Marseille,1,3.0,2.0,167.0,800000.0,4790.0
3834,appartement,Marseille,11,3.0,2.0,55.0,285000.0,5181.0
3835,appartement,Marseille,13,5.0,4.0,93.0,270000.0,2903.0
3836,appartement,Marseille,7,1.0,0.0,32.0,205000.0,6406.0
3837,appartement,Marseille,10,2.0,1.0,46.0,164900.0,3584.0
3838,appartement,Marseille,4,3.0,2.0,50.0,126000.0,2520.0
3839,appartement,Marseille,14,3.0,0.0,59.01,87000.0,1474.0
3840,appartement,Marseille,8,2.0,1.0,50.99,385000.0,7550.0
3841,appartement,Marseille,5,1.0,0.0,30.7,181867.0,5924.0
3845,appartement,Marseille,4,1.0,0.0,30.0,118000.0,3933.0
3846,appartement,Marseille,5,1.0,0.0,18.4,112967.0,6139.0
3848,appartement,Marseille,10,4.0,0.0,70.0,369000.0,5271.0
3849,appartement,Marseille,8,3.0,2.0,58.0,279000.0,4810.0
3850,appartement,Marseille,10,3.0,2.0,71.0,231000.0,3253.0
3851,appartement,Marseille,5,1.0,0.0,21.7,127367.0,5869.0
3852,appartement,Marseille,5,3.0,2.0,75.0,270000.0,3600.0
3853,appartement,Marseille,5,1.0,0.0,19.55,119967.0,6136.0
3855,appartement,Marseille,9,3.0,2.0,62.0,205000.0,3306.0
3856,appartement,Marseille,15,4.0,3.0,80.0,80000.0,1000.0
3857,appartement,Marseille,9,3.0,2.0,65.0,205000.0,3153.0
3858,appartement,Marseille,5,1.0,0.0,30.7,179367.0,5842.0
3859,appartement,Marseille,6,4.0,2.0,155.0,1120000.0,7225.0
3860,appartement,Marseille,5,4.0,3.0,79.0,370000.0,4683.0
3862,appartement,Marseille,8,3.0,2.0,67.0,418000.0,6238.0
3863,appartement,Marseille,9,4.0,2.0,68.0,210000.0,3088.0
3865,appartement,Marseille,6,1.0,1.0,106.0,320000.0,3018.0
3866,appartement,Marseille,9,4.0,3.0,69.0,203000.0,2942.0
3867,appartement,Marseille,14,5.0,3.0,107.0,204000.0,1906.0
3868,appartement,Marseille,5,1.0,0.0,18.25,112067.0,6140.0
3869,appartement,Marseille,16,3.0,2.0,65.0,194000.0,2984.0
3870,appartement,Marseille,12,3.0,2.0,64.0,249000.0,3890.0
3871,appartement,Marseille,10,2.0,1.0,51.0,140000.0,2745.0
3873,appartement,Marseille,5,2.0,0.0,41.4,231467.0,5590.0
3874,appartement,Marseille,9,3.0,2.0,60.0,260000.0,4333.0
3876,appartement,Marseille,14,2.0,1.0,41.0,137000.0,3341.0
3877,appartement,Marseille,8,3.0,2.0,70.0,225000.0,3214.0
3878,appartement,Marseille,11,4.0,0.0,84.0,389000.0,4630.0
3879,appartement,Marseille,7,1.0,0.0,28.0,217000.0,7750.0
3880,appartement,Marseille,14,3.0,2.0,62.0,59000.0,951.0
3881,appartement,Marseille,15,3.0,2.0,68.83,219000.0,3181.0
3882,appartement,Marseille,10,2.0,1.0,35.39,145000.0,4097.0
3883,appartement,Marseille,14,4.0,0.0,85.0,255000.0,3000.0
3884,appartement,Marseille,14,3.0,2.0,61.0,120000.0,1967.0
3885,appartement,Marseille,7,3.0,2.0,60.0,330000.0,5500.0
3886,appartement,Marseille,7,3.0,2.0,72.0,550000.0,7638.0
3887,appartement,Marseille,9,4.0,3.0,74.45,374000.0,5023.0
3888,appartement,Marseille,11,4.0,0.0,73.0,355000.0,4863.0
3890,appartement,Marseille,10,3.0,2.0,72.0,172000.0,2388.0
3891,appartement,Marseille,7,3.0,2.0,70.0,334000.0,4771.0
3892,appartement,Marseille,15,2.0,1.0,33.0,103000.0,3121.0
3893,appartement,Marseille,9,3.0,0.0,59.0,342000.0,5796.0
3894,appartement,Marseille,9,2.0,1.0,43.0,155000.0,3604.0
3895,appartement,Marseille,8,2.0,1.0,39.0,229000.0,5871.0
3896,appartement,Marseille,13,2.0,1.0,46.0,179000.0,3891.0
3897,appartement,Marseille,14,4.0,0.0,73.0,205000.0,2808.0
3899,appartement,Marseille,6,3.0,2.0,57.0,199000.0,3491.0
3900,appartement,Marseille,12,5.0,4.0,104.45,645000.0,6175.0
3901,appartement,Marseille,9,4.0,3.0,96.0,565000.0,5885.0
3902,appartement,Marseille,14,4.0,0.0,79.0,240000.0,3037.0
3903,appartement,Marseille,12,4.0,2.0,79.5,255000.0,3207.0
3904,appartement,Marseille,8,4.0,3.0,93.0,599000.0,6440.0
3905,appartement,Marseille,14,5.0,4.0,82.6,92000.0,1113.0
3906,appartement,Marseille,9,3.0,2.0,69.0,230270.0,3337.0
3907,appartement,Marseille,14,4.0,0.0,83.0,315000.0,3795.0
3908,appartement,Marseille,1,3.0,2.0,72.0,229000.0,3180.0
3909,appartement,Marseille,2,2.0,1.0,67.0,271000.0,4044.0
3910,appartement,Marseille,8,3.0,2.0,91.0,450000.0,4945.0
3911,appartement,Marseille,9,4.0,2.0,101.0,285000.0,2821.0
3912,appartement,Marseille,11,1.0,0.0,35.0,189000.0,5400.0
3913,appartement,Marseille,11,3.0,2.0,62.0,288000.0,4645.0
3914,appartement,Marseille,7,2.0,1.0,55.87,350000.0,6264.0
3916,appartement,Marseille,3,2.0,1.0,47.0,130000.0,2765.0
3917,appartement,Marseille,14,2.0,0.0,50.0,189000.0,3780.0
3918,appartement,Marseille,8,3.0,2.0,62.41,359000.0,5752.0
3919,appartement,Marseille,8,2.0,1.0,47.0,320000.0,6808.0
3920,appartement,Marseille,8,3.0,2.0,70.0,442000.0,6314.0
3921,appartement,Marseille,10,4.0,3.0,69.0,170000.0,2463.0
3922,appartement,Marseille,13,3.0,2.0,68.0,152000.0,2235.0
3923,appartement,Marseille,8,3.0,2.0,57.0,229000.0,4017.0
3924,appartement,Marseille,9,4.0,2.0,61.0,124990.0,2049.0
3925,appartement,Marseille,8,4.0,3.0,76.0,316000.0,4157.0
3926,appartement,Marseille,14,2.0,0.0,39.0,145000.0,3717.0
3927,appartement,Marseille,10,5.0,3.0,112.0,395000.0,3526.0
3929,appartement,Marseille,8,4.0,2.0,60.0,349000.0,5816.0
3930,appartement,Marseille,11,2.0,0.0,43.0,225000.0,5232.0
3932,appartement,Marseille,5,1.0,0.0,22.0,120000.0,5454.0
3934,appartement,Marseille,6,4.0,2.0,155.0,1120000.0,7225.0
3935,appartement,Marseille,14,3.0,0.0,66.0,225000.0,3409.0
3937,appartement,Marseille,14,3.0,2.0,82.27,98000.0,1191.0
3938,appartement,Marseille,6,1.0,0.0,22.0,85000.0,3863.0
3939,appartement,Marseille,11,4.0,0.0,73.0,338000.0,4630.0
3940,appartement,Marseille,6,1.0,0.0,27.8,200900.0,7226.0
3941,appartement,Marseille,9,2.0,1.0,43.0,153000.0,3558.0
3942,appartement,Marseille,1,2.0,1.0,56.0,189000.0,3375.0
3943,appartement,Marseille,8,5.0,4.0,134.36,801000.0,5961.0
3944,appartement,Marseille,11,2.0,0.0,53.0,258000.0,4867.0
3945,appartement,Marseille,3,3.0,2.0,62.81,144000.0,2292.0
3946,appartement,Marseille,10,3.0,2.0,54.45,219000.0,4022.0
3947,appartement,Marseille,15,3.0,2.0,58.0,95000.0,1637.0
3948,appartement,Marseille,7,4.0,3.0,110.0,900000.0,8181.0
3949,appartement,Marseille,3,2.0,1.0,35.0,70000.0,2000.0
3950,appartement,Marseille,13,3.0,2.0,68.0,223000.0,3279.0
3951,appartement,Marseille,10,3.0,2.0,66.0,239000.0,3621.0
3952,appartement,Marseille,8,3.0,2.0,60.0,327500.0,5458.0
3953,appartement,Marseille,7,3.0,2.0,70.0,374000.0,5342.0
3954,appartement,Marseille,10,3.0,2.0,67.0,245000.0,3656.0
3955,appartement,Marseille,11,2.0,0.0,53.0,266000.0,5018.0
3956,appartement,Marseille,12,3.0,2.0,60.0,194000.0,3233.0
3957,appartement,Marseille,7,3.0,2.0,64.0,310000.0,4843.0
3958,appartement,Marseille,13,3.0,2.0,72.0,149000.0,2069.0
3959,appartement,Marseille,6,4.0,3.0,89.0,450000.0,5056.0
3960,appartement,Marseille,14,3.0,0.0,57.0,164000.0,2877.0
3961,appartement,Marseille,10,1.0,0.0,31.0,120000.0,3870.0
3962,appartement,Marseille,7,2.0,1.0,68.23,309000.0,4528.0
3963,appartement,Marseille,11,2.0,1.0,39.0,227000.0,5820.0
3964,appartement,Marseille,10,3.0,2.0,57.43,220000.0,3830.0
3965,appartement,Marseille,11,1.0,0.0,35.0,188000.0,5371.0
3966,appartement,Marseille,8,3.0,2.0,71.0,320000.0,4507.0
3967,appartement,Marseille,12,3.0,1.0,60.0,160000.0,2666.0
3968,appartement,Marseille,13,4.0,3.0,86.88,260000.0,2992.0
3969,appartement,Marseille,14,1.0,0.0,30.0,116000.0,3866.0
3970,appartement,Marseille,4,2.0,1.0,41.94,108000.0,2575.0
3971,appartement,Marseille,3,2.0,1.0,52.0,95000.0,1826.0
3972,appartement,Marseille,9,6.0,4.0,131.0,442000.0,3374.0
3973,appartement,Marseille,4,3.0,0.0,50.0,160000.0,3200.0
3974,appartement,Marseille,11,1.0,0.0,33.0,179000.0,5424.0
3975,appartement,Marseille,6,3.0,1.0,77.19,200000.0,2591.0
3976,appartement,Marseille,8,4.0,3.0,125.0,650000.0,5200.0
3977,appartement,Marseille,3,3.0,2.0,49.0,90000.0,1836.0
3978,appartement,Marseille,8,4.0,3.0,95.0,495000.0,5210.0
3979,appartement,Marseille,10,6.0,5.0,100.0,350000.0,3500.0
3980,appartement,Marseille,2,4.0,3.0,82.49,265000.0,3212.0
3981,appartement,Marseille,14,2.0,1.0,40.0,159900.0,3997.0
3982,appartement,Marseille,10,4.0,0.0,78.0,366999.0,4705.0
3983,appartement,Marseille,5,2.0,1.0,44.0,220000.0,5000.0
3984,appartement,Marseille,3,4.0,2.0,67.0,190000.0,2835.0
3985,appartement,Marseille,15,3.0,2.0,61.0,68500.0,1122.0
3986,appartement,Marseille,10,3.0,0.0,69.0,362999.0,5260.0
3987,appartement,Marseille,5,2.0,1.0,44.0,220000.0,5000.0
3988,appartement,Marseille,16,1.0,1.0,48.0,205100.0,4272.0
3990,appartement,Marseille,11,3.0,2.0,69.5,159900.0,2300.0
3991,appartement,Marseille,10,4.0,0.0,96.0,456999.0,4760.0
3993,appartement,Marseille,10,2.0,0.0,35.0,185000.0,5285.0
3994,appartement,Marseille,4,3.0,2.0,64.0,149000.0,2328.0
3995,appartement,Marseille,2,2.0,1.0,41.7,250000.0,5995.0
3996,appartement,Marseille,11,2.0,1.0,29.0,88000.0,3034.0
3997,appartement,Marseille,12,3.0,2.0,63.0,256000.0,4063.0
3998,appartement,Marseille,10,3.0,0.0,53.0,277999.0,5245.0
3999,appartement,Marseille,10,2.0,1.0,52.69,210000.0,3985.0
4000,appartement,Marseille,7,3.0,2.0,53.18,327000.0,6148.0
4001,appartement,Marseille,12,4.0,3.0,90.0,220000.0,2444.0
4002,appartement,Marseille,1,3.0,2.0,60.0,209000.0,3483.0
4004,appartement,Marseille,5,2.0,1.0,75.0,285000.0,3800.0
4005,appartement,Marseille,2,2.0,1.0,37.0,245000.0,6621.0
4006,appartement,Marseille,15,2.0,0.0,40.0,28000.0,700.0
4007,appartement,Marseille,10,3.0,2.0,71.0,166000.0,2338.0
4008,appartement,Marseille,10,2.0,0.0,56.0,240000.0,4285.0
4011,appartement,Marseille,9,4.0,3.0,70.0,162000.0,2314.0
4012,appartement,Marseille,9,4.0,0.0,83.0,440000.0,5301.0
4013,appartement,Marseille,11,3.0,2.0,63.0,175950.0,2792.0
4014,appartement,Marseille,13,4.0,3.0,78.0,172000.0,2205.0
4015,appartement,Marseille,10,3.0,2.0,70.0,150000.0,2142.0
4016,appartement,Marseille,9,4.0,0.0,85.0,461000.0,5423.0
4018,appartement,Marseille,4,3.0,2.0,65.0,340000.0,5230.0
4019,appartement,Marseille,6,3.0,2.0,81.0,345000.0,4259.0
4020,appartement,Marseille,10,4.0,2.0,67.0,161000.0,2402.0
4021,appartement,Marseille,4,2.0,0.0,41.0,259000.0,6317.0
4022,appartement,Marseille,12,3.0,2.0,64.0,237000.0,3703.0
4023,appartement,Marseille,12,5.0,3.0,90.0,252000.0,2800.0
4025,appartement,Marseille,10,2.0,1.0,55.0,146000.0,2654.0
4026,appartement,Marseille,4,3.0,0.0,59.0,291000.0,4932.0
4027,appartement,Marseille,2,2.0,1.0,45.0,229000.0,5088.0
4028,appartement,Lyon,8,3.0,2.0,69.39,325000.0,4683.0
4029,appartement,Lyon,6,3.0,2.0,67.0,449000.0,6701.0
4030,appartement,Lyon,5,3.0,1.0,70.64,180000.0,2548.0
4031,appartement,Lyon,4,2.0,1.0,46.0,259000.0,5630.0
4032,appartement,Lyon,8,5.0,3.0,88.0,210000.0,2386.0
4033,appartement,Lyon,2,3.0,2.0,81.0,399000.0,4925.0
4034,appartement,Lyon,2,3.0,2.0,81.0,399000.0,4925.0
4035,appartement,Lyon,3,3.0,2.0,90.6,399000.0,4403.0
4036,appartement,Lyon,3,5.0,4.0,107.65,579000.0,5378.0
4037,appartement,Lyon,6,3.0,2.0,78.09,449000.0,5749.0
4038,appartement,Lyon,2,5.0,3.0,120.8,865000.0,7160.0
4039,appartement,Lyon,2,2.0,0.0,50.0,394109.0,7882.0
4040,appartement,Lyon,3,4.0,3.0,83.28,325000.0,3902.0
4041,appartement,Lyon,7,5.0,0.0,86.3,525000.0,6083.0
4042,appartement,Lyon,5,4.0,3.0,85.0,349000.0,4105.0
4043,appartement,Lyon,3,3.0,2.0,95.0,730000.0,7684.0
4044,appartement,Lyon,2,3.0,0.0,68.0,429000.0,6308.0
4045,appartement,Lyon,3,3.0,2.0,82.18,360000.0,4380.0
4046,appartement,Lyon,8,1.0,0.0,17.0,143000.0,8411.0
4048,appartement,Lyon,6,5.0,4.0,128.7,895000.0,6954.0
4049,appartement,Lyon,2,3.0,0.0,68.0,436000.0,6411.0
4050,appartement,Lyon,7,3.0,2.0,66.15,449000.0,6787.0
4051,appartement,Lyon,5,4.0,3.0,88.0,571000.0,6488.0
4052,appartement,Lyon,7,4.0,3.0,83.85,572000.0,6821.0
4053,appartement,Lyon,2,4.0,3.0,142.55,1050000.0,7365.0
4054,appartement,Lyon,2,4.0,0.0,85.0,579000.0,6811.0
4056,appartement,Lyon,2,3.0,2.0,70.0,503000.0,7185.0
4057,appartement,Lyon,2,4.0,3.0,88.0,591000.0,6715.0
4058,appartement,Lyon,8,3.0,0.0,62.0,329000.0,5306.0
4059,appartement,Lyon,7,4.0,0.0,87.0,629000.0,7229.0
4060,appartement,Lyon,3,5.0,0.0,165.98,1415000.0,8525.0
4061,appartement,Lyon,5,2.0,1.0,53.0,239900.0,4526.0
4062,appartement,Lyon,6,5.0,3.0,146.0,895000.0,6130.0
4063,appartement,Lyon,4,2.0,1.0,47.0,305000.0,6489.0
4064,appartement,Lyon,5,5.0,3.0,110.0,730000.0,6636.0
4065,appartement,Lyon,6,1.0,0.0,31.75,269000.0,8472.0
4066,appartement,Lyon,2,3.0,0.0,70.0,508109.0,7258.0
4067,appartement,Lyon,3,3.0,2.0,82.0,360000.0,4390.0
4068,appartement,Lyon,6,3.0,2.0,68.0,475000.0,6985.0
4069,appartement,Lyon,3,2.0,1.0,48.0,220000.0,4583.0
4071,appartement,Lyon,2,3.0,0.0,69.0,506109.0,7334.0
4072,appartement,Lyon,7,4.0,3.0,84.0,389000.0,4630.0
4073,appartement,Lyon,8,4.0,3.0,79.0,205000.0,2594.0
4074,appartement,Lyon,3,3.0,2.0,58.0,210000.0,3620.0
4075,appartement,Lyon,2,5.0,3.0,168.92,1190000.0,7044.0
4076,appartement,Lyon,2,3.0,0.0,67.0,481109.0,7180.0
4077,appartement,Lyon,3,1.0,0.0,30.0,180000.0,6000.0
4078,appartement,Lyon,8,2.0,1.0,44.0,209000.0,4750.0
4079,appartement,Lyon,8,4.0,3.0,66.0,249900.0,3786.0
4080,appartement,Lyon,1,6.0,3.0,160.58,875000.0,5448.0
4081,appartement,Lyon,8,2.0,0.0,45.56,322000.0,7067.0
4082,appartement,Lyon,1,1.0,0.0,36.66,252000.0,6873.0
4084,appartement,Lyon,4,5.0,4.0,118.0,995000.0,8432.0
4085,appartement,Lyon,2,7.0,5.0,167.05,1145000.0,6854.0
4086,appartement,Lyon,8,3.0,0.0,64.86,389000.0,5997.0
4087,appartement,Lyon,8,4.0,3.0,81.0,479000.0,5913.0
4088,appartement,Lyon,6,3.0,2.0,62.0,506000.0,8161.0
4089,appartement,Lyon,4,3.0,2.0,63.0,239000.0,3793.0
4090,appartement,Lyon,6,2.0,1.0,44.0,336000.0,7636.0
4091,appartement,Lyon,9,3.0,2.0,87.0,438000.0,5034.0
4092,appartement,Lyon,3,4.0,3.0,84.0,770000.0,9166.0
4094,appartement,Lyon,8,3.0,2.0,75.0,305000.0,4066.0
4095,appartement,Lyon,5,4.0,0.0,89.6,619000.0,6908.0
4096,appartement,Lyon,3,4.0,3.0,81.69,499000.0,6108.0
4097,appartement,Lyon,8,3.0,0.0,63.77,382000.0,5990.0
4098,appartement,Lyon,8,3.0,0.0,65.4,357000.0,5458.0
4099,appartement,Lyon,7,4.0,0.0,87.0,629000.0,7229.0
4100,appartement,Lyon,8,5.0,0.0,88.0,542000.0,6159.0
4101,appartement,Lyon,1,6.0,3.0,187.0,1350000.0,7219.0
4102,appartement,Lyon,8,3.0,0.0,68.72,402000.0,5849.0
4103,appartement,Lyon,9,3.0,2.0,70.57,325000.0,4605.0
4104,appartement,Lyon,6,5.0,4.0,133.0,890000.0,6691.0
4105,appartement,Lyon,2,6.0,4.0,235.0,1838000.0,7821.0
4106,appartement,Lyon,2,4.0,3.0,85.4,555000.0,6498.0
4107,appartement,Lyon,3,4.0,0.0,89.98,649000.0,7212.0
4108,appartement,Lyon,8,5.0,0.0,88.45,542000.0,6127.0
4109,appartement,Lyon,3,5.0,0.0,106.79,878000.0,8221.0
4110,appartement,Lyon,3,4.0,0.0,78.63,668000.0,8495.0
4111,appartement,Lyon,2,3.0,2.0,96.79,620000.0,6405.0
4112,appartement,Lyon,8,3.0,0.0,62.7,388500.0,6196.0
4113,appartement,Lyon,8,3.0,2.0,74.0,190000.0,2567.0
4114,appartement,Lyon,3,1.0,0.0,33.48,125000.0,3733.0
4115,appartement,Lyon,4,5.0,4.0,148.98,595000.0,3993.0
4116,appartement,Lyon,8,3.0,0.0,63.18,353500.0,5595.0
4117,appartement,Lyon,6,5.0,4.0,108.7,1150000.0,10579.0
4118,appartement,Lyon,8,1.0,0.0,18.0,154800.0,8600.0
4120,appartement,Lyon,8,5.0,4.0,99.03,493000.0,4978.0
4121,appartement,Lyon,6,4.0,2.0,100.0,1490000.0,14900.0
4122,appartement,Lyon,8,5.0,3.0,80.0,294000.0,3675.0
4123,appartement,Lyon,8,4.0,2.0,86.0,345000.0,4011.0
4124,appartement,Lyon,3,3.0,2.0,83.91,430000.0,5124.0
4125,appartement,Lyon,3,5.0,3.0,114.84,649000.0,5651.0
4126,appartement,Lyon,8,4.0,0.0,84.01,426500.0,5076.0
4127,appartement,Lyon,5,4.0,0.0,88.0,599000.0,6806.0
4128,appartement,Lyon,5,3.0,0.0,67.2,445000.0,6622.0
4129,appartement,Lyon,4,3.0,2.0,82.42,620000.0,7522.0
4130,appartement,Lyon,2,6.0,3.0,230.44,1460000.0,6335.0
4131,appartement,Lyon,2,4.0,0.0,93.04,766000.0,8233.0
4132,appartement,Lyon,3,3.0,1.0,53.0,265000.0,5000.0
4133,appartement,Lyon,1,3.0,2.0,86.0,349000.0,4058.0
4134,appartement,Lyon,6,4.0,2.0,75.0,389000.0,5186.0
4135,appartement,Lyon,2,4.0,3.0,126.58,1000000.0,7900.0
4136,appartement,Lyon,2,4.0,0.0,93.04,746000.0,8018.0
4137,appartement,Lyon,3,2.0,1.0,43.0,250000.0,5813.0
4138,appartement,Lyon,2,2.0,1.0,35.0,249000.0,7114.0
4139,appartement,Lyon,3,2.0,1.0,62.86,270000.0,4295.0
4140,appartement,Lyon,2,4.0,3.0,108.03,878000.0,8127.0
4141,appartement,Lyon,2,4.0,0.0,88.67,730000.0,8232.0
4142,appartement,Lyon,3,5.0,4.0,121.72,598000.0,4912.0
4144,appartement,Lyon,2,5.0,4.0,215.06,1439000.0,6691.0
4145,appartement,Lyon,2,5.0,0.0,106.34,880000.0,8275.0
